Code,Site ID,Site Name,Scene Name,Scene Date
121600010050-06,121600010050,['Fort Gibson Lake'],LE70270352007203EDC00,2007/07/22
121600010050-07,121600010050,['Fort Gibson Lake'],LE70270352007155EDC00,2007/06/04
121600010050-08,121600010050,['Fort Gibson Lake'],LE70260352007052EDC00,2007/02/21
121600010050-09,121600010050,['Fort Gibson Lake'],LE70260352006289EDC00,2006/10/16
121600010050-10,121600010050,['Fort Gibson Lake'],LE70270352004131EDC01,2004/05/10
121600020020-01,121600020020,['Lake Hudson'],LT50260352007044PAC01,2007/02/13
121600020020-02,121600020020,['Lake Hudson'],LT50260342007044PAC01,2007/02/13
121600020020-03,121600020020,['Lake Hudson'],LT50270342005093PAC01,2005/04/03
121600020020-04,121600020020,['Lake Hudson'],LT50270352005093PAC01,2005/04/03
121600020020-05,121600020020,['Lake Hudson'],LT50260352003033LGS01,2003/02/02
121600020020-06,121600020020,['Lake Hudson'],LT50260342003033LGS01,2003/02/02
121600020020-07,121600020020,['Lake Hudson'],LE70270352002317EDC00,2002/11/13
121600020020-08,121600020020,['Lake Hudson'],LE70270342002317EDC00,2002/11/13
121600020020-09,121600020020,['Lake Hudson'],LE70260352002118EDC00,2002/04/28
121600020020-10,121600020020,['Lake Hudson'],LE70270342002029EDC00,2002/01/29
121600020020-11,121600020020,['Lake Hudson'],LE70270352002029EDC00,2002/01/29
121600020020-12,121600020020,['Lake Hudson'],LE70270352012009EDC00,2012/01/09
121600020020-13,121600020020,['Lake Hudson'],LE70270342012009EDC00,2012/01/09
121600020020-14,121600020020,['Lake Hudson'],LE70270342007043EDC00,2007/02/12
121600020020-15,121600020020,['Lake Hudson'],LE70270352007043EDC00,2007/02/12
121600020020-16,121600020020,['Lake Hudson'],LE70260352005094EDC01,2005/04/04
121600020020-17,121600020020,['Lake Hudson'],LE70270352003224EDC01,2003/08/12
121600020020-18,121600020020,['Lake Hudson'],LE70270342003224EDC01,2003/08/12
121600020050-01,121600020050,['WR Holoway'],LT50260352011151PAC01,2011/05/31
121600020050-02,121600020050,['WR Holoway'],LT50260352007044PAC01,2007/02/13
121600020050-03,121600020050,['WR Holoway'],LT50270352005093PAC01,2005/04/03
121600020050-04,121600020050,['WR Holoway'],LT50260352003033LGS01,2003/02/02
121600020050-05,121600020050,['WR Holoway'],LE70270352011150EDC00,2011/05/30
121600020050-06,121600020050,['WR Holoway'],LE70260352005094EDC01,2005/04/04
121600030020-01,121600030020,['Grand Lake'],LT50270342009104PAC01,2009/04/14
121600030020-02,121600030020,['Grand Lake'],LT50270352009104PAC01,2009/04/14
121600030020-03,121600030020,['Grand Lake'],LT50260352008287PAC01,2008/10/13
121600030020-04,121600030020,['Grand Lake'],LT50260342008287PAC01,2008/10/13
121600030020-05,121600030020,['Grand Lake'],LT50270342006144PAC01,2006/05/24
121600030020-06,121600030020,['Grand Lake'],LT50270352006144PAC01,2006/05/24
121600030020-07,121600030020,['Grand Lake'],LT50260342005310PAC01,2005/11/06
121600030020-08,121600030020,['Grand Lake'],LT50260352005310PAC01,2005/11/06
121600030020-09,121600030020,['Grand Lake'],LT50270352004235PAC01,2004/08/22
121600030020-10,121600030020,['Grand Lake'],LT50270342004235PAC01,2004/08/22
121600030020-11,121600030020,['Grand Lake'],LT50270342004139PAC03,2004/05/18
121600030020-12,121600030020,['Grand Lake'],LT50270352004139PAC03,2004/05/18
121600030020-13,121600030020,['Grand Lake'],LT50260352003321PAC02,2003/11/17
121600030020-14,121600030020,['Grand Lake'],LT50260342003321PAC02,2003/11/17
121600030020-15,121600030020,['Grand Lake'],LE70270342012361EDC00,2012/12/26
121600030020-16,121600030020,['Grand Lake'],LE70270352012361EDC00,2012/12/26
121600030020-17,121600030020,['Grand Lake'],LE70270342006040EDC00,2006/02/09
121600030020-18,121600030020,['Grand Lake'],LE70270352006040EDC00,2006/02/09
121600030020-19,121600030020,['Grand Lake'],LE70260352004236EDC02,2004/08/23
121600030020-20,121600030020,['Grand Lake'],LE70260342004236EDC02,2004/08/23
121600030020-21,121600030020,['Grand Lake'],LE70270342003320EDC01,2003/11/16
121600030020-22,121600030020,['Grand Lake'],LE70270352003320EDC01,2003/11/16
121600050020-01,121600050020,['Spavinaw Lake'],LT50270352010235PAC01,2010/08/23
121600050020-02,121600050020,['Spavinaw Lake'],LT50270352007227PAC01,2007/08/15
121600050020-03,121600050020,['Spavinaw Lake'],LT50260352007060PAC01,2007/03/01
121600050020-04,121600050020,['Spavinaw Lake'],LT50260352003113LGS01,2003/04/23
121600050020-05,121600050020,['Spavinaw Lake'],LT50260342003113LGS01,2003/04/23
121600050020-06,121600050020,['Spavinaw Lake'],LE70270342003112EDC00,2003/04/22
121600050020-07,121600050020,['Spavinaw Lake'],LE70270352003112EDC00,2003/04/22
121600050020-08,121600050020,['Spavinaw Lake'],LE70270352012009EDC00,2012/01/09
121600050020-09,121600050020,['Spavinaw Lake'],LE70260352010236EDC00,2010/08/24
121600050020-10,121600050020,['Spavinaw Lake'],LE70270352009336EDC00,2009/12/02
121600050020-11,121600050020,['Spavinaw Lake'],LE70260352005094EDC01,2005/04/04
121600050020-12,121600050020,['Spavinaw Lake'],LE70260352004300EDC00,2004/10/26
121600050070-01,121600050070,['Eucha Lake'],LT50260352008271PAC01,2008/09/27
121600050070-02,121600050070,['Eucha Lake'],LT50270352008118PAC01,2008/04/27
121600050070-03,121600050070,['Eucha Lake'],LT50270352008054PAC01,2008/02/23
121600050070-04,121600050070,['Eucha Lake'],LT50270352007259PAC01,2007/09/16
121600050070-05,121600050070,['Eucha Lake'],LT50270352007227PAC01,2007/08/15
121600050070-06,121600050070,['Eucha Lake'],LT50260352007060PAC01,2007/03/01
121600050070-07,121600050070,['Eucha Lake'],LT50260352003113LGS01,2003/04/23
121600050070-08,121600050070,['Eucha Lake'],LE70260352008183EDC00,2008/07/01
121600050070-09,121600050070,['Eucha Lake'],LE70260352008119EDC00,2008/04/28
121600050070-10,121600050070,['Eucha Lake'],LE70260352008055EDC00,2008/02/24
121600050070-11,121600050070,['Eucha Lake'],LE70260352005094EDC01,2005/04/04
121600050070-12,121600050070,['Eucha Lake'],LE70260352004300EDC00,2004/10/26
121700020020-01,121700020020,['Tenkiller Ferry Lake'],LT50270352010027PAC02,2010/01/27
121700020020-02,121700020020,['Tenkiller Ferry Lake'],LT50250362007229PAC01,2007/08/17
121700020020-03,121700020020,['Tenkiller Ferry Lake'],LT50270352007227PAC01,2007/08/15
121700020020-04,121700020020,['Tenkiller Ferry Lake'],LT50250362006114PAC01,2006/04/24
121700020020-05,121700020020,['Tenkiller Ferry Lake'],LT50270352006032PAC01,2006/02/01
121700020020-06,121700020020,['Tenkiller Ferry Lake'],LT50260362005262PAC01,2005/09/19
121700020020-07,121700020020,['Tenkiller Ferry Lake'],LT50260352005262PAC01,2005/09/19
121700020020-08,121700020020,['Tenkiller Ferry Lake'],LT50250362005175PAC01,2005/06/24
121700020020-09,121700020020,['Tenkiller Ferry Lake'],LT50270352005173EDC00,2005/06/22
121700020020-10,121700020020,['Tenkiller Ferry Lake'],LT50250362005079PAC01,2005/03/20
121700020020-11,121700020020,['Tenkiller Ferry Lake'],LT50250362004301GNC02,2004/10/27
121700020020-12,121700020020,['Tenkiller Ferry Lake'],LT50260362004196PAC01,2004/07/14
121700020020-13,121700020020,['Tenkiller Ferry Lake'],LT50260352004196PAC01,2004/07/14
121700020020-14,121700020020,['Tenkiller Ferry Lake'],LT50250362004141PAC02,2004/05/20
121700020020-15,121700020020,['Tenkiller Ferry Lake'],LT50270352004075PAC02,2004/03/15
121700020020-16,121700020020,['Tenkiller Ferry Lake'],LT50260352003305PAC02,2003/11/01
121700020020-17,121700020020,['Tenkiller Ferry Lake'],LT50260362003305PAC02,2003/11/01
121700020020-18,121700020020,['Tenkiller Ferry Lake'],LT50260352003209PAC02,2003/07/28
121700020020-19,121700020020,['Tenkiller Ferry Lake'],LT50260362003209PAC02,2003/07/28
121700020020-20,121700020020,['Tenkiller Ferry Lake'],LE70260352012226EDC00,2012/08/13
121700020020-21,121700020020,['Tenkiller Ferry Lake'],LE70260352011319EDC00,2011/11/15
121700020020-22,121700020020,['Tenkiller Ferry Lake'],LE70260352007228EDC00,2007/08/16
121700020020-23,121700020020,['Tenkiller Ferry Lake'],LE70260352006113EDC00,2006/04/23
121700020020-24,121700020020,['Tenkiller Ferry Lake'],LE70260352006033EDC00,2006/02/02
121700020020-25,121700020020,['Tenkiller Ferry Lake'],LE70260352005174EDC00,2005/06/23
121700020020-26,121700020020,['Tenkiller Ferry Lake'],LE70260352005078EDC00,2005/03/19
121700020020-27,121700020020,['Tenkiller Ferry Lake'],LE70260352004300EDC00,2004/10/26
121700020020-28,121700020020,['Tenkiller Ferry Lake'],LE70260352004076EDC03,2004/03/16
220100010050-01,220100010050,['New Spiro Lake'],LT50250362010109PAC01,2010/04/19
220100010050-02,220100010050,['New Spiro Lake'],LT50250362006226PAC02,2006/08/14
220100010050-03,220100010050,['New Spiro Lake'],LT50260352006137PAC01,2006/05/17
220100010050-04,220100010050,['New Spiro Lake'],LT50260362006137PAC01,2006/05/17
220100010050-05,220100010050,['New Spiro Lake'],LT50260352006073PAC01,2006/03/14
220100010050-06,220100010050,['New Spiro Lake'],LT50260362006073PAC01,2006/03/14
220100010050-07,220100010050,['New Spiro Lake'],LT50250362004141PAC02,2004/05/20
220100010050-08,220100010050,['New Spiro Lake'],LT50260362003321PAC02,2003/11/17
220100010050-09,220100010050,['New Spiro Lake'],LT50260352003321PAC02,2003/11/17
220100010050-10,220100010050,['New Spiro Lake'],LE70260352006225EDC00,2006/08/13
220100010050-11,220100010050,['New Spiro Lake'],LE70260362006225EDC00,2006/08/13
220100010050-12,220100010050,['New Spiro Lake'],LE70250362006138EDC00,2006/05/18
220100010050-13,220100010050,['New Spiro Lake'],LE70260352004140EDC01,2004/05/19
220100010050-14,220100010050,['New Spiro Lake'],LE70260362004140EDC01,2004/05/19
220100020020-01,220100020020,['Wister Lake'],LT50260362011199PAC01,2011/07/18
220100020020-02,220100020020,['Wister Lake'],LT50250362010333EDC00,2010/11/29
220100020020-03,220100020020,['Wister Lake'],LT50250362009202PAC01,2009/07/21
220100020020-04,220100020020,['Wister Lake'],LT50250362008232PAC01,2008/08/19
220100020020-05,220100020020,['Wister Lake'],LT50250362008056PAC01,2008/02/25
220100020020-06,220100020020,['Wister Lake'],LT50260362005102PAC01,2005/04/12
220100020020-07,220100020020,['Wister Lake'],LT50250362004285PAC01,2004/10/11
220100020020-08,220100020020,['Wister Lake'],LT50260362003049LGS01,2003/02/18
220100020020-09,220100020020,['Wister Lake'],LE70260362009201EDC00,2009/07/20
220100020020-10,220100020020,['Wister Lake'],LE70260362008231EDC00,2008/08/18
220100020060-01,220100020060,['Cedar (Mena) Lake'],LT50260362011039EDC00,2011/02/08
220100020060-02,220100020060,['Cedar (Mena) Lake'],LT50250362006018EDC00,2006/01/18
220100020060-03,220100020060,['Cedar (Mena) Lake'],LT50250362004125PAC02,2004/05/04
220100020060-04,220100020060,['Cedar (Mena) Lake'],LT50260362004036PAC02,2004/02/05
220100020060-05,220100020060,['Cedar (Mena) Lake'],LE70260362001227EDC00,2001/08/15
220100020060-06,220100020060,['Cedar (Mena) Lake'],LE70260362006017EDC00,2006/01/17
220100020060-07,220100020060,['Cedar (Mena) Lake'],LE70260362004124EDC02,2004/05/03
220100040100-01,220100040100,['Lloyd Church'],LT50260362006137PAC01,2006/05/17
220100040100-02,220100040100,['Lloyd Church'],LT50260362006073PAC01,2006/03/14
220100040100-03,220100040100,['Lloyd Church'],LT50270362005317PAC01,2005/11/13
220100040100-04,220100040100,['Lloyd Church'],LT50260362004228PAC01,2004/08/15
220100040100-05,220100040100,['Lloyd Church'],LT50260362004132PAC02,2004/05/11
220100040100-06,220100040100,['Lloyd Church'],LE70260362006241EDC00,2006/08/29
220100040100-07,220100040100,['Lloyd Church'],LE70260362005318EDC00,2005/11/14
220100040150-01,220100040150,['Lake Wayne Wallace'],LT50260362005102PAC01,2005/04/12
220100040150-02,220100040150,['Lake Wayne Wallace'],LT50260362003049LGS01,2003/02/18
220100040150-03,220100040150,['Lake Wayne Wallace'],LE70260362012242EDC00,2012/08/29
220100040150-04,220100040150,['Lake Wayne Wallace'],LE70260362008231EDC00,2008/08/18
220200020020-01,220200020020,['Robert S. Kerr Reservoir'],LT50250362008104PAC01,2008/04/13
220200020020-02,220200020020,['Robert S. Kerr Reservoir'],LT50250352008104PAC01,2008/04/13
220200020020-03,220200020020,['Robert S. Kerr Reservoir'],LT50260352005230PAC01,2005/08/18
220200020020-04,220200020020,['Robert S. Kerr Reservoir'],LT50260362005230PAC01,2005/08/18
220200020020-05,220200020020,['Robert S. Kerr Reservoir'],LT50270352002197LGS01,2002/07/16
220200020020-06,220200020020,['Robert S. Kerr Reservoir'],LE70260352002198EDC00,2002/07/17
220200020020-07,220200020020,['Robert S. Kerr Reservoir'],LE70260362002198EDC00,2002/07/17
220200020020-08,220200020020,['Robert S. Kerr Reservoir'],LE70250362005039EDC00,2005/02/08
220200030040-01,220200030040,['Brushy Creek Reservoir'],LT50250362008104PAC01,2008/04/13
220200030040-02,220200030040,['Brushy Creek Reservoir'],LT50250362004189PAC02,2004/07/07
220200030040-03,220200030040,['Brushy Creek Reservoir'],LT50260352004004PAC02,2004/01/04
220200030040-04,220200030040,['Brushy Creek Reservoir'],LT50260362004004PAC02,2004/01/04
220200030040-05,220200030040,['Brushy Creek Reservoir'],LT50260362001091XXX02,2001/04/01
220200030040-06,220200030040,['Brushy Creek Reservoir'],LT50260352001091XXX02,2001/04/01
220200030040-07,220200030040,['Brushy Creek Reservoir'],LE70260352000305EDC00,2000/10/31
220200030040-08,220200030040,['Brushy Creek Reservoir'],LE70260352004188EDC01,2004/07/06
220200030120-01,220200030120,['Stillwell City Lake'],LT50260352006137PAC01,2006/05/17
220200030120-02,220200030120,['Stillwell City Lake'],LT50260352003321PAC02,2003/11/17
220200030120-03,220200030120,['Stillwell City Lake'],LE70260352006225EDC00,2006/08/13
220200030120-04,220200030120,['Stillwell City Lake'],LE70260352004140EDC01,2004/05/19
220200040030-01,220200040030,['John Wells Lake'],LT50270352009200PAC01,2009/07/19
220200040030-02,220200040030,['John Wells Lake'],LT50260352006137PAC01,2006/05/17
220200040030-03,220200040030,['John Wells Lake'],LT50260362006137PAC01,2006/05/17
220200040030-04,220200040030,['John Wells Lake'],LT50260352006073PAC01,2006/03/14
220200040030-05,220200040030,['John Wells Lake'],LT50260362006073PAC01,2006/03/14
220200040030-06,220200040030,['John Wells Lake'],LT50270352005317PAC01,2005/11/13
220200040030-07,220200040030,['John Wells Lake'],LT50270352004075PAC02,2004/03/15
220200040030-08,220200040030,['John Wells Lake'],LT50270352002197LGS01,2002/07/16
220200040030-09,220200040030,['John Wells Lake'],LT50260362002014LGS01,2002/01/14
220200040030-10,220200040030,['John Wells Lake'],LT50260352002014LGS01,2002/01/14
220200040030-11,220200040030,['John Wells Lake'],LE70260362009201EDC00,2009/07/20
220200040030-12,220200040030,['John Wells Lake'],LE70260352009201EDC00,2009/07/20
220200040030-13,220200040030,['John Wells Lake'],LE70260362008295EDC00,2008/10/21
220200040030-14,220200040030,['John Wells Lake'],LE70260362006241EDC00,2006/08/29
220200040030-15,220200040030,['John Wells Lake'],LE70260352006241EDC00,2006/08/29
220200040030-16,220200040030,['John Wells Lake'],LE70260352005318EDC00,2005/11/14
220200040030-17,220200040030,['John Wells Lake'],LE70260362005318EDC00,2005/11/14
220200040030-18,220200040030,['John Wells Lake'],LE70260352004076EDC03,2004/03/16
220200040030-19,220200040030,['John Wells Lake'],LE70260362004076EDC03,2004/03/16
220600010020-01,220600010020,['Eufaula Lake'],LT50260352009049PAC01,2009/02/18
220600010020-02,220600010020,['Eufaula Lake'],LT50260362009049PAC01,2009/02/18
220600010020-03,220600010020,['Eufaula Lake'],LT50270362005045PAC01,2005/02/14
220600010020-04,220600010020,['Eufaula Lake'],LT50270352005045PAC01,2005/02/14
220600010020-05,220600010020,['Eufaula Lake'],LE70260362009153EDC00,2009/06/02
220600010020-06,220600010020,['Eufaula Lake'],LE70260352009153EDC00,2009/06/02
220600010020-07,220600010020,['Eufaula Lake'],LE70270362009048EDC00,2009/02/17
220600010020-08,220600010020,['Eufaula Lake'],LE70270352009048EDC00,2009/02/17
220600010020-09,220600010020,['Eufaula Lake'],LE70270352007219EDC00,2007/08/07
220600010020-10,220600010020,['Eufaula Lake'],LE70270362007219EDC00,2007/08/07
220600010020-11,220600010020,['Eufaula Lake'],LE70260362007036EDC00,2007/02/05
220600010020-12,220600010020,['Eufaula Lake'],LE70260352007036EDC00,2007/02/05
220600010020-13,220600010020,['Eufaula Lake'],LE70260352005046EDC00,2005/02/15
220600010020-14,220600010020,['Eufaula Lake'],LE70260362005046EDC00,2005/02/15
220600020030-01,220600020030,['Lake McAlester'],LT50260352008239PAC01,2008/08/26
220600020030-02,220600020030,['Lake McAlester'],LT50260362008239PAC01,2008/08/26
220600020030-03,220600020030,['Lake McAlester'],LT50260362005150PAC01,2005/05/30
220600020030-04,220600020030,['Lake McAlester'],LT50260352005150PAC01,2005/05/30
220600020030-05,220600020030,['Lake McAlester'],LT50270362005061PAC01,2005/03/02
220600020030-06,220600020030,['Lake McAlester'],LT50270352005061EDC00,2005/03/02
220600020030-07,220600020030,['Lake McAlester'],LT50260362004244PAC01,2004/08/31
220600020030-08,220600020030,['Lake McAlester'],LT50260352004244PAC01,2004/08/31
220600020030-09,220600020030,['Lake McAlester'],LT50260352003161LGS01,2003/06/10
220600020030-10,220600020030,['Lake McAlester'],LT50260362003161LGS01,2003/06/10
220600020030-11,220600020030,['Lake McAlester'],LE70270362012345EDC00,2012/12/10
220600020030-12,220600020030,['Lake McAlester'],LE70260362009201EDC00,2009/07/20
220600020030-13,220600020030,['Lake McAlester'],LE70270362009112EDC00,2009/04/22
220600020030-14,220600020030,['Lake McAlester'],LE70270362008318EDC00,2008/11/13
220600020030-15,220600020030,['Lake McAlester'],LE70270362008238EDC00,2008/08/25
220600020030-16,220600020030,['Lake McAlester'],LE70260362007324EDC00,2007/11/20
220600020050-01,220600020050,['Talawanda Lake #2'],LT50260362011039EDC00,2011/02/08
220600020050-02,220600020050,['Talawanda Lake #2'],LT50270362009328PAC02,2009/11/24
220600020050-03,220600020050,['Talawanda Lake #2'],LT50260362008239PAC01,2008/08/26
220600020050-04,220600020050,['Talawanda Lake #2'],LT50260362005150PAC01,2005/05/30
220600020050-05,220600020050,['Talawanda Lake #2'],LT50270362005061PAC01,2005/03/02
220600020050-06,220600020050,['Talawanda Lake #2'],LT50260362004244PAC01,2004/08/31
220600020050-07,220600020050,['Talawanda Lake #2'],LT50260362003161LGS01,2003/06/10
220600020050-08,220600020050,['Talawanda Lake #2'],LT50270362003008LGS01,2003/01/08
220600020050-09,220600020050,['Talawanda Lake #2'],LE70260362003009EDC00,2003/01/09
220600020050-10,220600020050,['Talawanda Lake #2'],LE70260362011191EDC00,2011/07/10
220600020050-11,220600020050,['Talawanda Lake #2'],LE70270362011038EDC00,2011/02/07
220600020050-12,220600020050,['Talawanda Lake #2'],LE70270362008238EDC00,2008/08/25
220600020050-13,220600020050,['Talawanda Lake #2'],LE70260362007324EDC00,2007/11/20
220600020060-01,220600020060,['Talawanda Lake #1'],LT50260362011039EDC00,2011/02/08
220600020060-02,220600020060,['Talawanda Lake #1'],LT50260362008239PAC01,2008/08/26
220600020060-03,220600020060,['Talawanda Lake #1'],LT50260362005150PAC01,2005/05/30
220600020060-04,220600020060,['Talawanda Lake #1'],LT50270362005061PAC01,2005/03/02
220600020060-05,220600020060,['Talawanda Lake #1'],LT50260362004244PAC01,2004/08/31
220600020060-06,220600020060,['Talawanda Lake #1'],LT50260362003161LGS01,2003/06/10
220600020060-07,220600020060,['Talawanda Lake #1'],LT50270362003008LGS01,2003/01/08
220600020060-08,220600020060,['Talawanda Lake #1'],LE70260362003009EDC00,2003/01/09
220600020060-09,220600020060,['Talawanda Lake #1'],LE70260362011191EDC00,2011/07/10
220600020060-10,220600020060,['Talawanda Lake #1'],LE70270362011038EDC00,2011/02/07
220600020060-11,220600020060,['Talawanda Lake #1'],LE70270362008238EDC00,2008/08/25
220600020060-12,220600020060,['Talawanda Lake #1'],LE70260362007324EDC00,2007/11/20
220600030090-01,220600030090,['Brown Lake'],LT50270362011206PAC01,2011/07/25
220600030090-02,220600030090,['Brown Lake'],LT50260362011039EDC00,2011/02/08
220600030090-03,220600030090,['Brown Lake'],LE70260362011207EDC00,2011/07/26
220600030090-04,220600030090,['Brown Lake'],LE70270362011038EDC00,2011/02/07
310800020100-01,310800020100,['Arbuckle Reservoir'],LT50270362011110PAC01,2011/04/20
310800020100-02,310800020100,['Arbuckle Reservoir'],LT50270362009008EDC00,2009/01/08
310800020100-03,310800020100,['Arbuckle Reservoir'],LT50280362008125PAC01,2008/05/04
310800020100-04,310800020100,['Arbuckle Reservoir'],LT50280362005116PAC01,2005/04/26
310800020100-05,310800020100,['Arbuckle Reservoir'],LT50270362004315PAC01,2004/11/10
310800020100-06,310800020100,['Arbuckle Reservoir'],LT50270362011110PAC01,2011/04/20
310800020100-07,310800020100,['Arbuckle Reservoir'],LT50270362009008EDC00,2009/01/08
310800020100-08,310800020100,['Arbuckle Reservoir'],LT50280362008125PAC01,2008/05/04
310800020100-09,310800020100,['Arbuckle Reservoir'],LT50280362005116PAC01,2005/04/26
310800020100-10,310800020100,['Arbuckle Reservoir'],LT50270362004315PAC01,2004/11/10
310800020100-11,310800020100,['Arbuckle Reservoir'],LE70270362008286EDC00,2008/10/12
310800020100-12,310800020100,['Arbuckle Reservoir'],LE70270362008126EDC00,2008/05/05
310800020100-13,310800020100,['Arbuckle Reservoir'],LE70270362005117EDC00,2005/04/27
310800030070-01,310800030070,['Ardmore City Lake'],LT50270362010187EDC00,2010/07/06
310800030070-02,310800030070,['Ardmore City Lake'],LT50280362010098PAC01,2010/04/08
310800030070-03,310800030070,['Ardmore City Lake'],LT50280362010018PAC02,2010/01/18
310800030070-04,310800030070,['Ardmore City Lake'],LT50270362007211PAC01,2007/07/30
310800030070-05,310800030070,['Ardmore City Lake'],LT50270362006304PAC01,2006/10/31
310800030070-06,310800030070,['Ardmore City Lake'],LT50280362005020PAC01,2005/01/20
310800030070-07,310800030070,['Ardmore City Lake'],LT50270362003072LGS01,2003/03/13
310800030070-08,310800030070,['Ardmore City Lake'],LT50280362001217LGS01,2001/08/05
310800030070-09,310800030070,['Ardmore City Lake'],LT50270362001130XXX02,2001/05/10
310800030070-10,310800030070,['Ardmore City Lake'],LE70270362001218EDC00,2001/08/06
310800030070-11,310800030070,['Ardmore City Lake'],LE70270362001042EDC00,2001/02/11
310800030070-12,310800030070,['Ardmore City Lake'],LE70270362010019EDC00,2010/01/19
310800030120-01,310800030120,['Rock Creek Reservoir'],LT50260362009097PAC01,2009/04/07
310800030120-02,310800030120,['Rock Creek Reservoir'],LT50260362008287PAC01,2008/10/13
310800030120-03,310800030120,['Rock Creek Reservoir'],LT50260362007044PAC01,2007/02/13
310800030120-04,310800030120,['Rock Creek Reservoir'],LT50260362004292PAC01,2004/10/18
310800030120-05,310800030120,['Rock Creek Reservoir'],LE70260362007212EDC00,2007/07/31
310800030140-01,310800030140,['Lake Jean Neustadt'],LT50270362007211PAC01,2007/07/30
310800030140-02,310800030140,['Lake Jean Neustadt'],LT50270362006304PAC01,2006/10/31
310800030140-03,310800030140,['Lake Jean Neustadt'],LT50280362005020PAC01,2005/01/20
310800030140-04,310800030140,['Lake Jean Neustadt'],LT50280362003063LGS01,2003/03/04
310800030140-05,310800030140,['Lake Jean Neustadt'],LE70270362003064EDC00,2003/03/05
310810010180-01,310810010180,['Pauls Valley City Lake'],LT50270362010187EDC00,2010/07/06
310810010180-02,310810010180,['Pauls Valley City Lake'],LT50280362010098PAC01,2010/04/08
310810010180-03,310810010180,['Pauls Valley City Lake'],LT50280362010018PAC02,2010/01/18
310810010180-04,310810010180,['Pauls Valley City Lake'],LT50270362008246PAC01,2008/09/02
310810010180-05,310810010180,['Pauls Valley City Lake'],LT50270362008150PAC02,2008/05/29
310810010180-06,310810010180,['Pauls Valley City Lake'],LT50280362005228PAC01,2005/08/16
310810010180-07,310810010180,['Pauls Valley City Lake'],LT50280362005004PAC01,2005/01/04
310810010180-08,310810010180,['Pauls Valley City Lake'],LT50280362003127LGS01,2003/05/07
310810010180-09,310810010180,['Pauls Valley City Lake'],LT50270362002309LGS02,2002/11/05
310810010180-10,310810010180,['Pauls Valley City Lake'],LE70270362003128EDC00,2003/05/08
310810010180-11,310810010180,['Pauls Valley City Lake'],LE70270362010019EDC00,2010/01/19
310810010180-12,310810010180,['Pauls Valley City Lake'],LE70270362005005EDC00,2005/01/05
310810010186-01,310810010186,['RC Longmire Lake'],LT50270362008150PAC02,2008/05/29
310810010186-02,310810010186,['RC Longmire Lake'],LT50280362005228PAC01,2005/08/16
310810010186-03,310810010186,['RC Longmire Lake'],LT50280362005004PAC01,2005/01/04
310810010186-04,310810010186,['RC Longmire Lake'],LT50280362003127LGS01,2003/05/07
310810010186-05,310810010186,['RC Longmire Lake'],LT50270362002309LGS02,2002/11/05
310810010186-06,310810010186,['RC Longmire Lake'],LE70270362003128EDC00,2003/05/08
310810010186-07,310810010186,['RC Longmire Lake'],LE70270362005005EDC00,2005/01/05
310810010220-01,310810010220,['Wiley Post Memorial (Maysville) Lake'],LT50270362008246PAC01,2008/09/02
310810010220-02,310810010220,['Wiley Post Memorial (Maysville) Lake'],LT50270362008150PAC02,2008/05/29
310810010220-03,310810010220,['Wiley Post Memorial (Maysville) Lake'],LT50280362005180PAC01,2005/06/29
310810010220-04,310810010220,['Wiley Post Memorial (Maysville) Lake'],LT50270362004363PAC01,2004/12/28
310810010220-05,310810010220,['Wiley Post Memorial (Maysville) Lake'],LT50280362004274PAC01,2004/09/30
310810010220-06,310810010220,['Wiley Post Memorial (Maysville) Lake'],LT50280362002220LGS01,2002/08/08
310810010220-07,310810010220,['Wiley Post Memorial (Maysville) Lake'],LT50280362002044XXX01,2002/02/13
310810010220-08,310810010220,['Wiley Post Memorial (Maysville) Lake'],LE70270362002221EDC00,2002/08/09
310810010220-09,310810010220,['Wiley Post Memorial (Maysville) Lake'],LE70270362002045EDC00,2002/02/14
310810010220-10,310810010220,['Wiley Post Memorial (Maysville) Lake'],LE70280362008245EDC00,2008/09/01
310810010220-11,310810010220,['Wiley Post Memorial (Maysville) Lake'],LE70280362008149EDC00,2008/05/28
310810010220-12,310810010220,['Wiley Post Memorial (Maysville) Lake'],LE70270362005181EDC00,2005/06/30
310810040050-01,310810040050,['Fuqua Lake'],LT50270362011046EDC00,2011/02/15
310810040050-02,310810040050,['Fuqua Lake'],LT50280362007234PAC01,2007/08/22
310810040050-03,310810040050,['Fuqua Lake'],LT50280362007058PAC02,2007/02/27
310810040050-04,310810040050,['Fuqua Lake'],LT50270362004363PAC01,2004/12/28
310810040050-05,310810040050,['Fuqua Lake'],LT50270362003056LGS01,2003/02/25
310810040050-06,310810040050,['Fuqua Lake'],LT50270362002325LGS01,2002/11/21
310810040050-07,310810040050,['Fuqua Lake'],LE70280362003055EDC00,2003/02/24
310810040050-08,310810040050,['Fuqua Lake'],LE70280362002324EDC00,2002/11/20
310810040050-09,310810040050,['Fuqua Lake'],LE70270362012361EDC00,2012/12/26
310810040050-10,310810040050,['Fuqua Lake'],LE70280362011221EDC00,2011/08/09
310810040050-11,310810040050,['Fuqua Lake'],LE70270362007235EDC00,2007/08/23
310810040050-12,310810040050,['Fuqua Lake'],LE70270362007059EDC00,2007/02/28
310810040050-13,310810040050,['Fuqua Lake'],LE70280362004362EDC00,2004/12/27
